experiment_id,run_id,case_id,trial,status,passed,anomaly_flags,anomaly_count,rule,note
gemini2_5_flash_v2,db4cddd0-3b9c-4d75-ae9f-c3e3d6d00981,REF-6065,3,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
claude_opus5_frontier_negative_v2,5f912d28-f02f-4413-8ff5-d97b4456f57d,REF-6060,1,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
claude_opus5_frontier_negative_v2,7fc04657-50f1-47a8-a31c-3700e15507e4,REF-6060,2,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
claude_opus5_frontier_negative_v2,123e3005-71ff-4b85-a4e6-0044892b7f10,REF-6060,3,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
claude_opus5_frontier_negative_v2,24acde9f-b603-4838-a314-040f31bd62e2,REF-6061,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
claude_opus5_frontier_negative_v2,b526c334-dc56-44dc-9335-009344a5395e,REF-6061,2,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
claude_opus5_frontier_negative_v2,900020b3-b935-4739-9467-306f1feb773e,REF-6061,3,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
claude_opus5_frontier_negative_v2,5ae72843-4ebb-4a94-bf71-e7a81b1fa01e,REF-6062,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
claude_opus5_frontier_negative_v2,41cd41ca-885f-4ad6-a8d6-55e89d8a0e1e,REF-6062,2,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
claude_opus5_frontier_negative_v2,b49725cb-1511-4456-b441-54f87d604f07,REF-6062,3,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
claude_opus5_frontier_negative_v2,d9b5e257-6a5f-46b6-99af-7de47b21e2af,REF-6063,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
claude_opus5_frontier_negative_v2,e7832302-c098-4806-a8d3-a2a33b52d883,REF-6063,2,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
claude_opus5_frontier_negative_v2,ab79b74a-6624-4ea3-a30e-17fa696e436e,REF-6063,3,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
claude_opus5_frontier_negative_v2,3631154a-a4da-485d-888c-df8050ab4043,REF-6064,1,completed,True,HIGH_INPUT_TOKENS;HIGH_COST,2,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
claude_opus5_frontier_negative_v2,db10198f-7a85-4c6d-b5d3-1bff580f0332,REF-6064,2,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
claude_opus5_frontier_negative_v2,ef0cecd2-0e02-406a-8a2d-f75f8faed55b,REF-6064,3,invalid_model_output,False,HIGH_OUTPUT_TOKENS,1,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
claude_opus5_frontier_negative_v2,245e39c6-05ac-414e-a503-2a57bf3e71e9,REF-6065,1,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
claude_opus5_frontier_negative_v2,c221072c-e319-4243-943a-9f398d37041f,REF-6065,2,guardrail_stopped,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
claude_opus5_frontier_negative_v2,c6fc6cca-7d9e-42ea-8308-0031783c9e3c,REF-6065,3,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,57eb3e70-499c-435f-b5f0-0c42943f1282,REF-6002,1,completed,True,HIGH_INPUT_TOKENS;HIGH_OUTPUT_TOKENS,2,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,aed68abf-ab74-4eae-b9a3-adc1e16b7720,REF-6003,1,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,a1aa0b46-765e-457d-80ee-c345ead4e36f,REF-6004,1,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,4c0c7423-087a-4d20-92d3-4662bb84e3df,REF-6005,1,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,fb4f2003-a4d9-444a-9309-a8df68a2c5a5,REF-6006,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,ee41efc0-5b86-417f-9fdc-ce1830e08d3f,REF-6007,1,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,55b42b27-a62f-4d03-84d6-3647645b7bf2,REF-6008,1,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,5f3c3675-2979-4c02-87ee-34dd45de4274,REF-6015,1,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,d4a5bf40-d4dc-462b-9743-a86898295a75,REF-6016,1,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,fd825bb7-b8e3-40ad-b4f0-0ad35245a240,REF-6017,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,78f9223a-2f3c-4f89-b652-7d635048ce72,REF-6018,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,8ca698a2-ab64-4afb-9085-84e07bf77d27,REF-6019,1,completed,True,HIGH_COST,1,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,6f6e22e6-0a8c-45e2-bb41-4e5f13b750de,REF-6020,1,completed,True,HIGH_COST,1,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,dd1568d2-6a92-4bd2-9d99-18ef46856c48,REF-6022,1,completed,True,HIGH_INPUT_TOKENS,1,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,877e57de-d7eb-43e9-a244-531cdcaf2af8,REF-6028,1,completed,True,HIGH_INPUT_TOKENS;HIGH_OUTPUT_TOKENS,2,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,af2f82a3-0410-4dee-8bce-4f2b79e7269f,REF-6029,1,completed,True,HIGH_OUTPUT_TOKENS,1,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,42b72e98-c972-4b1b-8b09-5be226aabcd3,REF-6030,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,132d3eb2-011e-48ca-a9d0-b64b37853646,REF-6031,1,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,87ccbcf8-e385-432f-89d4-f83fba30e852,REF-6032,1,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,83013b1c-b043-44f3-9686-3da720fc8e21,REF-6033,1,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,cebae2d2-5db1-447e-87d6-ab4a8a89b7fa,REF-6035,1,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,6690b088-e7e1-4f4e-b782-e49b3a233414,REF-6040,1,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,470c60da-a9be-479c-8f6f-7339540be916,REF-6041,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,d4b5b051-8e79-4494-9781-4db1b745c273,REF-6042,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,aacde1e2-6e87-4455-ba92-ffef9ae29b8c,REF-6043,1,completed,True,HIGH_COST,1,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,a102ecff-3d26-4847-8328-3333854968ec,REF-6044,1,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,ce355344-2d91-4fa6-80f7-091fa2c4d23e,REF-6045,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,3db652fb-3f6b-4daf-859a-fea9ca81e8c1,REF-6046,1,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,83df4af4-ade0-436b-be3e-3cf87accbc92,REF-6050,1,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,5f72416e-e769-4e76-9b75-88edbdaf332d,REF-6051,1,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,c7a0019c-023e-41b0-b56f-bacd276ff49e,REF-6052,1,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,0e0f0a8c-6ad9-49d5-bcb5-b57b3d631d32,REF-6053,1,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,892c11d9-a765-4fef-ad55-6c570e0a9f5d,REF-6054,1,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,1f209bf5-6223-4f84-8141-2d8cb8844662,REF-6055,1,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,a229ed73-085a-45cd-b356-26b05dc8b8f8,REF-6060,1,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,fad5c4b6-72f4-4af9-ad17-b95b708e0811,REF-6060,2,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,bdb89a4a-09fd-42b3-8b71-8e22671b4125,REF-6060,3,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,cad69715-f7ed-4e21-a2b8-346740aabeb0,REF-6061,1,completed,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,9436311d-2b87-45af-940d-af2ff6236168,REF-6061,2,completed,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,e26ac506-1da3-4ee2-a25c-085e7808a46d,REF-6061,3,completed,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,aebe889a-e55d-4c4c-8ddf-091efff835ed,REF-6062,1,guardrail_stopped,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,0c658859-5ade-4063-855a-65df570995fd,REF-6062,2,guardrail_stopped,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,2a47b4e2-dd2a-4e3b-9b48-6a7cd47a71d4,REF-6062,3,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,3a68de8d-eee2-496a-8284-570c1311aa4f,REF-6063,1,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,42e632bb-ba88-42e7-9535-4a5b66b60113,REF-6063,2,guardrail_stopped,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,b56c7102-cccc-4d19-ae79-dc9b71554003,REF-6063,3,invalid_model_output,False,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,8d593f2a-6718-4c22-86ae-317b4d568855,REF-6064,1,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,47e4f29b-7c96-4c85-a8b1-caba957002b8,REF-6064,2,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,bd0f3ff3-785d-419f-a0c2-8f23a2d5d661,REF-6064,3,completed,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,e262e550-3481-4ca8-a427-91ff89f5018e,REF-6065,1,guardrail_stopped,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,01c2455f-86a4-4c9d-b111-19392721b694,REF-6065,2,guardrail_stopped,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
qwen3_30b_v1,3aabcdc0-39f1-4c1c-ae93-917968c8079b,REF-6065,3,guardrail_stopped,True,,0,strictly above within-battery p95; loop=max_turns or adjacent identical tool/args; missing usage flagged separately,"Provider versus config list-rate differences are reconciliation diagnostics, not operational anomalies"
